CookieID;medium;DaysLastVisits;Device;numVisits;TotalEvents;avgTime;UniqueEvents;UniquePageviews;Label
953945910;organic;0;tablet;5;0;0;1;1;NonPurchaser
95439915;organic;0;mobile;8;6;464;1;7;NonPurchaser
954449960;organic;0;tablet;4;10;374;1;6;NonPurchaser
954596853;organic;0;mobile;2;0;0;1;1;NonPurchaser
954602244;organic;0;tablet;2;0;0;1;1;NonPurchaser
955598459;organic;0;desktop;2;11;222;1;3;NonPurchaser
955638842;organic;0;mobile;2;0;0;1;1;NonPurchaser
955994810;organic;0;tablet;2;23;150;1;3;NonPurchaser
956311223;organic;0;desktop;2;0;152;1;2;NonPurchaser
956477479;organic;0;mobile;3;0;1615;1;9;NonPurchaser
956699694;organic;0;mobile;2;0;0;1;1;NonPurchaser
956905297;organic;0;desktop;2;0;0;1;1;NonPurchaser
956908739;organic;0;mobile;6;0;0;1;1;NonPurchaser
957337544;organic;0;mobile;2;0;0;1;1;NonPurchaser
957623861;organic;0;desktop;2;44;307;1;5;NonPurchaser
95777920;organic;0;tablet;2;0;7;1;2;NonPurchaser
958052574;organic;0;desktop;4;16;201;1;6;Purchase
95822976;organic;0;mobile;2;0;0;1;1;NonPurchaser
958512418;organic;0;mobile;5;0;23;1;2;NonPurchaser
958525707;organic;0;tablet;3;6;264;1;6;NonPurchaser
958649892;organic;0;mobile;2;0;0;1;1;NonPurchaser
958888064;organic;0;desktop;2;17;1412;1;4;NonPurchaser
9598255;organic;0;desktop;2;0;144;1;3;NonPurchaser
960643731;organic;0;mobile;2;0;5;1;1;NonPurchaser
960904260;organic;0;desktop;2;16;591;1;6;NonPurchaser
961501957;organic;0;tablet;2;14;469;1;2;NonPurchaser
962215382;organic;0;mobile;5;0;0;1;1;NonPurchaser
962534224;organic;0;desktop;2;50;1172;1;12;NonPurchaser
962871930;organic;0;tablet;2;0;903;1;3;NonPurchaser
96311704;organic;0;mobile;2;117;338;1;9;NonPurchaser
96311704;organic;0;mobile;3;19;26;1;1;NonPurchaser
963155;organic;0;desktop;8;10;183;1;4;NonPurchaser
963363691;organic;0;desktop;2;0;0;1;1;NonPurchaser
963966005;organic;0;mobile;3;0;0;1;1;NonPurchaser
963966005;organic;0;mobile;4;0;22;1;3;NonPurchaser
963966005;organic;0;mobile;5;0;0;1;1;NonPurchaser
964324946;organic;0;desktop;2;1;37;1;3;NonPurchaser
964591568;organic;0;desktop;2;28;1779;1;7;NonPurchaser
964759626;organic;0;mobile;6;0;494;1;5;NonPurchaser
965555673;organic;0;mobile;7;0;0;1;1;NonPurchaser
965830500;organic;0;mobile;2;0;0;1;1;NonPurchaser
965968712;organic;0;mobile;5;0;0;1;1;NonPurchaser
966281165;organic;0;desktop;2;0;0;1;1;NonPurchaser
966439085;organic;0;mobile;2;0;12;1;2;NonPurchaser
966439085;organic;0;mobile;3;0;0;1;1;NonPurchaser
966747729;organic;0;mobile;2;0;0;1;1;NonPurchaser
966763448;organic;0;desktop;2;0;553;1;8;NonPurchaser
966763448;organic;0;desktop;3;26;1773;1;11;NonPurchaser
966937640;organic;0;desktop;5;17;475;1;5;Purchase
966937640;organic;0;desktop;7;41;282;1;11;Purchase
967293482;organic;0;mobile;2;33;977;1;13;NonPurchaser
967425716;organic;0;desktop;3;0;0;1;1;NonPurchaser
968052984;organic;0;mobile;2;2;257;1;4;NonPurchaser
96855012;organic;0;tablet;2;0;17;1;2;NonPurchaser
968552465;organic;0;tablet;4;10;118;1;6;NonPurchaser
969040006;organic;0;tablet;7;41;621;1;11;NonPurchaser
969454766;organic;0;mobile;4;19;210;1;6;NonPurchaser
969767314;organic;0;mobile;5;0;0;1;1;NonPurchaser
971040748;organic;0;desktop;3;0;28;1;3;NonPurchaser
971545631;organic;0;tablet;2;0;46;1;1;NonPurchaser
973196055;organic;0;desktop;2;0;0;1;1;NonPurchaser
973196055;organic;0;desktop;3;2;32;1;5;NonPurchaser
973196055;organic;0;desktop;4;69;907;1;8;NonPurchaser
973196055;organic;0;desktop;5;2;8;1;2;NonPurchaser
973196055;organic;0;desktop;6;2;4;1;2;NonPurchaser
973273730;organic;0;tablet;2;16;314;1;7;NonPurchaser
974475823;organic;0;tablet;2;11;349;1;5;NonPurchaser
974475823;organic;0;tablet;3;0;74;1;2;NonPurchaser
975147725;organic;0;tablet;2;34;638;1;8;NonPurchaser
975147725;organic;0;tablet;3;23;1553;1;9;NonPurchaser
975405344;organic;0;desktop;2;16;333;1;5;NonPurchaser
976293825;organic;0;desktop;5;5;40;1;3;NonPurchaser
97758439;organic;0;mobile;3;0;0;1;1;NonPurchaser
97758439;organic;0;mobile;4;0;0;1;1;NonPurchaser
977701322;organic;0;desktop;2;0;202;1;3;NonPurchaser
977981406;organic;0;mobile;2;0;289;1;2;NonPurchaser
97834666;organic;0;mobile;4;0;0;1;1;NonPurchaser
9783797;organic;0;desktop;4;17;2735;1;13;NonPurchaser
9783797;organic;0;desktop;6;11;844;1;6;NonPurchaser
978622135;organic;0;mobile;4;7;847;1;7;Purchase
978622135;organic;0;mobile;5;70;871;1;11;Purchase
978622135;organic;0;mobile;6;49;418;1;11;Purchase
978647123;organic;0;mobile;2;9;4;1;1;NonPurchaser
978647123;organic;0;mobile;3;9;3;1;1;NonPurchaser
97894633;organic;0;desktop;2;0;21;1;2;NonPurchaser
979463297;organic;0;desktop;2;10;129;1;5;NonPurchaser
980488257;organic;0;desktop;2;14;184;1;6;NonPurchaser
98117554;organic;0;mobile;7;0;0;1;1;NonPurchaser
981301418;organic;0;desktop;2;0;0;1;1;NonPurchaser
981358555;organic;0;mobile;2;0;5;1;2;NonPurchaser
981539863;organic;0;desktop;5;2;23;1;1;NonPurchaser
981539863;organic;0;desktop;6;1;0;1;2;NonPurchaser
982073968;organic;0;desktop;4;11;280;1;5;NonPurchaser
98215988;organic;0;mobile;2;0;0;1;1;NonPurchaser
982776177;organic;0;tablet;2;5;17;1;2;NonPurchaser
983864049;organic;0;desktop;3;0;0;1;1;Purchase
98393232;organic;0;mobile;33;0;0;1;1;NonPurchaser
98393232;organic;0;mobile;34;0;0;1;1;NonPurchaser
984109478;organic;0;desktop;10;45;904,5;2;17;NonPurchaser
984109478;organic;0;desktop;11;319;3271;1;22;NonPurchaser
984109478;organic;0;desktop;12;332;3379;1;29;NonPurchaser
984109478;organic;0;desktop;13;0;58;1;3;NonPurchaser
984109478;organic;0;desktop;15;84;616;1;6;NonPurchaser
984109478;organic;0;desktop;16;8;5;1;1;NonPurchaser
984109478;organic;0;desktop;2;100;3326;1;11;NonPurchaser
984109478;organic;0;desktop;23;123;634;1;8;NonPurchaser
984109478;organic;0;desktop;3;0;36;1;3;NonPurchaser
984109478;organic;0;desktop;5;122;5170;1;26;NonPurchaser
984109478;organic;0;desktop;7;0;73;1;3;NonPurchaser
984109478;organic;0;desktop;9;17;250;1;4;NonPurchaser
984251285;organic;0;desktop;2;0;128;1;5;NonPurchaser
984310992;organic;0;tablet;2;0;0;1;1;NonPurchaser
98435877;organic;0;desktop;2;5;2166;1;15;NonPurchaser
98435877;organic;0;desktop;3;16;505;1;10;NonPurchaser
984707578;organic;0;tablet;10;129;917;1;10;NonPurchaser
984707578;organic;0;tablet;2;0;63;1;2;NonPurchaser
984707578;organic;0;tablet;7;81;2580;1;5;NonPurchaser
984707578;organic;0;tablet;8;74;167;1;5;NonPurchaser
984707578;organic;0;tablet;9;1;26;1;1;NonPurchaser
984847585;organic;0;desktop;2;1;0;1;2;NonPurchaser
985244476;organic;0;desktop;4;17;345;1;4;NonPurchaser
985704863;organic;0;desktop;2;9;62;1;4;NonPurchaser
98592192;organic;0;mobile;2;2;98;1;3;NonPurchaser
98649096;organic;0;mobile;2;16;604;1;6;NonPurchaser
986672514;organic;0;mobile;5;0;0;1;1;Purchase
986883700;organic;0;mobile;2;0;0;1;1;NonPurchaser
986883700;organic;0;mobile;3;4;169;1;5;NonPurchaser
986999719;organic;0;desktop;2;8;107;1;4;NonPurchaser
987716243;organic;0;desktop;2;0;0;1;1;NonPurchaser
988573573;organic;0;tablet;2;11;176;1;5;NonPurchaser
988860812;organic;0;mobile;5;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;148;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;149;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;151;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;152;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;153;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;154;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;155;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;156;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;157;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;158;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;159;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;160;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;161;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;163;0;1666;1;1;NonPurchaser
989344773;organic;0;desktop;165;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;166;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;167;0;661;1;1;NonPurchaser
989344773;organic;0;desktop;168;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;169;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;170;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;171;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;172;0;1902;1;1;NonPurchaser
989344773;organic;0;desktop;173;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;174;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;175;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;176;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;177;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;179;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;180;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;181;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;182;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;183;0;0;1;1;NonPurchaser
989344773;organic;0;desktop;185;0;0;1;1;NonPurchaser
989503691;organic;0;desktop;2;92;1081;1;17;NonPurchaser
989503691;organic;0;desktop;3;51;579;1;11;NonPurchaser
989716213;organic;0;desktop;2;2;890;1;4;NonPurchaser
989847794;organic;0;mobile;6;0;0;1;1;NonPurchaser
989847794;organic;0;mobile;7;0;8;1;2;NonPurchaser
990248663;organic;0;desktop;3;0;0;1;1;NonPurchaser
990572634;organic;0;desktop;7;0;0;1;1;NonPurchaser
990572634;organic;0;desktop;9;74;1107;1;5;NonPurchaser
99062595;organic;0;desktop;2;9;710;1;2;NonPurchaser
991371820;organic;0;desktop;3;0;0;1;1;NonPurchaser
991510785;organic;0;desktop;2;135;841;1;11;NonPurchaser
991967222;organic;0;desktop;2;0;76;1;4;NonPurchaser
992455960;organic;0;desktop;2;0;0;1;1;NonPurchaser
992657940;organic;0;mobile;2;0;0;1;1;NonPurchaser
992965156;organic;0;desktop;22;0;0;1;1;NonPurchaser
992965156;organic;0;desktop;23;0;0;1;1;NonPurchaser
993002955;organic;0;desktop;3;4;67;1;4;NonPurchaser
993119333;organic;0;mobile;2;13;371;1;12;NonPurchaser
993119333;organic;0;mobile;3;0;80;1;3;NonPurchaser
993653136;organic;0;tablet;3;54;2257;1;14;NonPurchaser
993697713;organic;0;mobile;4;0;701;1;3;NonPurchaser
993697713;organic;0;mobile;6;0;0;1;1;NonPurchaser
993785102;organic;0;desktop;2;0;79;1;2;NonPurchaser
994864516;organic;0;desktop;3;111;2030;1;12;Purchase
994926370;organic;0;tablet;13;0;0;1;1;NonPurchaser
994976993;organic;0;mobile;2;13;136;1;5;NonPurchaser
995404277;organic;0;desktop;5;9;510;1;5;NonPurchaser
99551707;organic;0;desktop;43;26;409;1;15;NonPurchaser
99551707;organic;0;desktop;44;12;314;1;12;NonPurchaser
995973365;organic;0;mobile;11;2;1529;1;5;NonPurchaser
995973365;organic;0;mobile;12;3;110;1;6;NonPurchaser
996403074;organic;0;desktop;2;0;0;1;1;NonPurchaser
996438996;organic;0;desktop;2;7;45;1;3;NonPurchaser
996826962;organic;0;mobile;2;0;0;1;1;NonPurchaser
996826962;organic;0;mobile;4;0;577;1;8;NonPurchaser
996826962;organic;0;mobile;5;0;6;1;2;NonPurchaser
996826962;organic;0;mobile;6;0;7;1;2;NonPurchaser
996826962;organic;0;mobile;7;0;1;1;1;NonPurchaser
996826962;organic;0;mobile;8;0;4;1;2;NonPurchaser
996826962;organic;0;mobile;9;0;0;1;1;NonPurchaser
997272489;organic;0;desktop;2;0;0;1;1;NonPurchaser
997622657;organic;0;tablet;2;0;87;1;3;NonPurchaser
997758746;organic;0;desktop;3;6;102;1;3;NonPurchaser
997952545;organic;0;tablet;3;1;53;1;4;NonPurchaser
997952545;organic;0;tablet;4;0;0;1;1;NonPurchaser
997991355;organic;0;mobile;2;0;0;1;1;NonPurchaser
998493858;organic;0;tablet;2;0;0;1;1;NonPurchaser
998493858;organic;0;tablet;3;0;0;1;1;NonPurchaser
998752644;organic;0;desktop;2;5;93;1;3;NonPurchaser
998797221;organic;0;desktop;2;20;1910;1;11;NonPurchaser
1002584549;organic;1;mobile;93;0;4;1;1;NonPurchaser
100506309;organic;1;desktop;3;0;0;1;1;NonPurchaser
1005640247;organic;1;mobile;10;0;165;1;4;NonPurchaser
1005640247;organic;1;mobile;7;51;581;1;6;NonPurchaser
1005710875;organic;1;tablet;2;10;270;1;6;NonPurchaser
1005939151;organic;1;desktop;3;46;2134;1;8;NonPurchaser
1006120537;organic;1;mobile;3;0;1;1;1;NonPurchaser
1007206211;organic;1;mobile;3;0;0;1;1;NonPurchaser
1007286679;organic;1;desktop;4;0;0;1;1;NonPurchaser
100773423;organic;1;desktop;16;0;103;1;2;NonPurchaser
100773423;organic;1;desktop;17;0;1429;1;7;NonPurchaser
1011039248;organic;1;desktop;2;14;378;1;6;NonPurchaser
1013036285;organic;1;desktop;3;7;325;1;7;NonPurchaser
1014521085;organic;1;desktop;3;0;0;1;1;NonPurchaser
1014874833;organic;1;mobile;3;0;0;1;1;NonPurchaser
1014874833;organic;1;mobile;5;0;0;1;1;NonPurchaser
1016050473;organic;1;desktop;47;2;344;1;12;Purchase
1017418496;organic;1;desktop;4;0;377;1;3;NonPurchaser
101761065;organic;1;desktop;2;4;79;1;4;NonPurchaser
1018069966;organic;1;mobile;3;118;2302;1;7;NonPurchaser
1018873583;organic;1;desktop;3;9;248;1;4;NonPurchaser
1019513889;organic;1;desktop;2;5;35;1;4;NonPurchaser
1021229211;organic;1;desktop;6;31;947;1;10;Purchase
102271193;organic;1;mobile;20;0;18;1;2;NonPurchaser
1022984135;organic;1;tablet;2;0;1;1;1;NonPurchaser
102374654;organic;1;desktop;3;2;43;1;3;NonPurchaser
1027623666;organic;1;desktop;3;28;1312;1;9;NonPurchaser
1027879938;organic;1;mobile;4;0;450;1;3;Purchase
1028727165;organic;1;desktop;2;22;651;1;8;Purchase
103176674;organic;1;tablet;6;0;1051;1;2;NonPurchaser
1032173481;organic;1;mobile;2;0;0;1;1;NonPurchaser
1034485089;organic;1;tablet;2;0;0;1;1;NonPurchaser
1035425567;organic;1;mobile;33;0;78;1;5;NonPurchaser
1035425567;organic;1;mobile;37;0;27;1;3;NonPurchaser
1035503118;organic;1;desktop;4;19;356;1;6;NonPurchaser
1037442721;organic;1;desktop;2;0;6;1;2;NonPurchaser
1040074038;organic;1;mobile;2;0;0;1;1;NonPurchaser
1045972075;organic;1;mobile;8;0;0;1;1;NonPurchaser
104892725;organic;1;mobile;19;0;0;1;1;NonPurchaser
1052187324;organic;1;mobile;10;40;977;1;9;NonPurchaser
1052774547;organic;1;mobile;3;8;860;1;5;NonPurchaser
1055990680;organic;1;desktop;5;0;4;1;2;NonPurchaser
1056533609;organic;1;desktop;3;2;17;1;3;NonPurchaser
1057997474;organic;1;tablet;5;13;829;1;5;NonPurchaser
105800608;organic;1;desktop;5;65;2372;1;19;Purchase
1059001385;organic;1;desktop;3;7;703;1;3;NonPurchaser
1059455935;organic;1;desktop;3;9;80;1;4;NonPurchaser
105988620;organic;1;tablet;2;0;93;1;3;NonPurchaser
1063491923;organic;1;desktop;2;3;201;1;4;NonPurchaser
1064946636;organic;1;desktop;11;43;1740;1;20;NonPurchaser
1066057397;organic;1;mobile;2;31;1475;1;5;NonPurchaser
1071172835;organic;1;desktop;3;5;29;1;3;NonPurchaser
1071810058;organic;1;tablet;10;162;3094;1;12;NonPurchaser
1073552107;organic;1;desktop;3;4;431;1;3;NonPurchaser
1074883040;organic;1;mobile;7;0;0;1;1;NonPurchaser
1078009959;organic;1;mobile;4;2;13;1;1;NonPurchaser
1080788245;organic;1;mobile;3;10;477;1;7;NonPurchaser
1082695719;organic;1;mobile;2;0;8;1;2;NonPurchaser
1082695719;organic;1;mobile;4;10;127;1;6;NonPurchaser
108347801;organic;1;mobile;6;0;53;1;3;NonPurchaser
1083648995;organic;1;mobile;2;0;0;1;1;NonPurchaser
1086380030;organic;1;tablet;2;0;0;1;1;NonPurchaser
1088261730;organic;1;mobile;3;0;0;1;1;NonPurchaser
1090600790;organic;1;tablet;3;0;99;1;3;NonPurchaser
1090600790;organic;1;tablet;4;0;0;1;1;NonPurchaser
1091718329;organic;1;mobile;3;0;1;1;1;NonPurchaser
1094056843;organic;1;desktop;10;16;146;1;6;NonPurchaser
1094056843;organic;1;desktop;11;8;151;1;4;NonPurchaser
1094056843;organic;1;desktop;6;68;2857;1;7;NonPurchaser
1096129296;organic;1;desktop;3;0;75;1;3;NonPurchaser
1096810226;organic;1;desktop;5;58;1100;1;8;Purchase
1096979201;organic;1;desktop;3;7;220;1;5;NonPurchaser
1096979201;organic;1;desktop;4;3;998;1;9;NonPurchaser
1096979201;organic;1;desktop;5;8;95;1;3;NonPurchaser
1097017208;organic;1;desktop;4;0;331;1;1;NonPurchaser
1097429390;organic;1;desktop;7;8;203;1;8;NonPurchaser
1097626345;organic;1;mobile;4;0;0;1;1;NonPurchaser
109835432;organic;1;desktop;8;0;0;1;1;NonPurchaser
1098395721;organic;1;desktop;7;9;104;1;4;Purchase
1098431565;organic;1;desktop;3;0;0;1;1;NonPurchaser
1099305009;organic;1;mobile;43;0;0;1;1;NonPurchaser
1099782751;organic;1;desktop;5;8;48;1;3;Purchase
1100181525;organic;1;mobile;2;0;1;1;1;NonPurchaser
1104575048;organic;1;desktop;3;9;145;1;3;NonPurchaser
1107310702;organic;1;mobile;4;4;922;1;6;NonPurchaser
1108334631;organic;1;mobile;7;8;196;1;7;NonPurchaser
1109618280;organic;1;tablet;80;2;35;1;3;NonPurchaser
1109618280;organic;1;tablet;82;1;27;1;3;NonPurchaser
1110116991;organic;1;mobile;4;0;15;1;2;NonPurchaser
1110825759;organic;1;desktop;2;0;0;1;1;NonPurchaser
1112228884;organic;1;tablet;9;4;98;1;3;NonPurchaser
1112454430;organic;1;mobile;20;0;47;1;3;NonPurchaser
1113225674;organic;1;desktop;2;7;28;1;2;NonPurchaser
1113963923;organic;1;mobile;2;0;0;1;1;NonPurchaser
111595797;organic;1;mobile;2;0;0;1;1;NonPurchaser
1116130962;organic;1;desktop;3;3;25;1;2;NonPurchaser
1121722294;organic;1;tablet;5;0;1;1;1;NonPurchaser
1129977426;organic;1;desktop;2;9;97;1;4;NonPurchaser
1130411371;organic;1;mobile;3;0;0;1;1;NonPurchaser
1132551073;organic;1;mobile;3;0;0;1;1;NonPurchaser
1132880048;organic;1;mobile;2;0;238;1;3;NonPurchaser
1133025294;organic;1;desktop;4;1;13;1;2;Purchase
1135421593;organic;1;mobile;3;0;0;1;1;NonPurchaser
1137597839;organic;1;mobile;5;0;0;1;1;NonPurchaser
1138225735;organic;1;desktop;3;43;381;1;6;NonPurchaser
1139484044;organic;1;desktop;2;6;222;1;3;NonPurchaser
1139837896;organic;1;mobile;2;76;932;1;9;NonPurchaser
1140533096;organic;1;desktop;2;0;3013;1;1;NonPurchaser
1141257771;organic;1;desktop;12;54;2064;1;5;NonPurchaser
1141257771;organic;1;desktop;13;120;2347;1;14;NonPurchaser
1142589994;organic;1;mobile;2;0;0;1;1;NonPurchaser
1143434052;organic;1;tablet;10;0;6;1;2;NonPurchaser
1143721829;organic;1;desktop;11;0;0;1;1;NonPurchaser
1143721829;organic;1;desktop;6;0;0;1;1;NonPurchaser
1143721829;organic;1;desktop;9;0;0;1;1;NonPurchaser
1144021387;organic;1;tablet;2;17;259;1;9;NonPurchaser
1146435663;organic;1;desktop;2;0;0;1;1;NonPurchaser
1148424333;organic;1;desktop;22;3;100;1;2;Purchase
1155844606;organic;1;desktop;2;7;51;1;4;NonPurchaser
1157835180;organic;1;mobile;2;0;279;1;6;NonPurchaser
1160906582;organic;1;desktop;2;9;123;1;3;NonPurchaser
1162022937;organic;1;desktop;3;0;84;1;3;Purchase
1166802974;organic;1;tablet;2;19;639;1;8;NonPurchaser
1168073055;organic;1;mobile;2;0;0;1;1;NonPurchaser
116823468;organic;1;tablet;29;0;0;1;1;Purchase
1170423003;organic;1;desktop;2;11;620;1;3;NonPurchaser
1171048265;organic;1;desktop;2;0;0;1;1;NonPurchaser
1171543524;organic;1;desktop;18;11;156;1;5;NonPurchaser
1171543524;organic;1;desktop;19;127;1128;1;20;NonPurchaser
1171934451;organic;1;tablet;2;0;209;1;6;NonPurchaser
117244027;organic;1;desktop;2;4;687;1;9;NonPurchaser
1174664173;organic;1;desktop;2;36;537;1;5;NonPurchaser
1174677631;organic;1;tablet;9;0;229;1;2;NonPurchaser
117595131;organic;1;mobile;4;0;0;1;1;NonPurchaser
1178417648;organic;1;desktop;6;2;221;1;1;NonPurchaser
1178748909;organic;1;desktop;2;0;0;1;1;NonPurchaser
1178884759;organic;1;mobile;2;0;0;1;1;NonPurchaser
1179025570;organic;1;desktop;6;13;618;1;3;Purchase
1180678501;organic;1;mobile;9;0;47;1;3;NonPurchaser
1181110263;organic;1;tablet;5;0;0;1;1;NonPurchaser
1181204850;organic;1;mobile;3;0;0;1;1;NonPurchaser
1181367424;organic;1;mobile;3;6;31;1;4;NonPurchaser
1181443172;organic;1;mobile;8;0;0;1;1;NonPurchaser
1182818385;organic;1;tablet;2;1;1732;1;3;NonPurchaser
1183768027;organic;1;mobile;2;0;0;1;1;NonPurchaser
1184473934;organic;1;desktop;4;0;0;1;1;NonPurchaser
118526284;organic;1;desktop;22;0;528;1;3;NonPurchaser
1186706231;organic;1;desktop;3;77;1268;1;10;Purchase
1189877912;organic;1;mobile;5;17;267;1;10;NonPurchaser
1190386738;organic;1;tablet;2;0;985;1;3;NonPurchaser
1190867186;organic;1;desktop;4;9;186;1;5;NonPurchaser
1190867186;organic;1;desktop;5;17;1780;1;5;NonPurchaser
1191092258;organic;1;desktop;2;0;10;1;2;NonPurchaser
119491103;organic;1;mobile;34;0;20;1;1;NonPurchaser
1195077173;organic;1;desktop;6;7;61;1;6;NonPurchaser
1199587990;organic;1;desktop;2;8;378;1;5;NonPurchaser
1201457008;organic;1;desktop;2;12;162;1;7;NonPurchaser
1201457008;organic;1;desktop;3;56;1212;1;11;NonPurchaser
1203825285;organic;1;desktop;10;14;310;1;5;NonPurchaser
1203825285;organic;1;desktop;8;25;646;1;12;NonPurchaser
1206257072;organic;1;tablet;2;0;80;1;2;NonPurchaser
1207084562;organic;1;desktop;3;0;1;1;1;NonPurchaser
1207435652;organic;1;desktop;3;3;97;1;3;NonPurchaser
1208780949;organic;1;desktop;42;0;86;1;4;Purchase
1208780949;organic;1;desktop;45;71;1957;1;13;Purchase
1213163522;organic;1;desktop;2;6;533;1;7;NonPurchaser
1215376569;organic;1;mobile;2;0;65;1;3;NonPurchaser
1216526121;organic;1;desktop;4;7;189;1;3;NonPurchaser
1217599687;organic;1;mobile;3;0;91;1;1;NonPurchaser
1218528561;organic;1;mobile;6;3;16;1;3;NonPurchaser
1218528561;organic;1;mobile;7;60;847;1;11;NonPurchaser
1225794101;organic;1;tablet;2;0;175;1;3;NonPurchaser
1226088142;organic;1;desktop;4;1;37;1;2;NonPurchaser
1226657999;organic;1;mobile;2;0;0;1;1;NonPurchaser
122684558;organic;1;mobile;4;0;1241;1;9;NonPurchaser
1229177933;organic;1;mobile;2;22;698;1;5;Purchase
1231966626;organic;1;mobile;2;0;0;1;1;NonPurchaser
1232899594;organic;1;mobile;4;0;0;1;1;NonPurchaser
1233385782;organic;1;mobile;10;1;7;1;3;NonPurchaser
1233750440;organic;1;tablet;4;4;377;1;3;NonPurchaser
1234898690;organic;1;desktop;2;0;36;1;4;NonPurchaser
1236265495;organic;1;desktop;4;5;90;1;5;NonPurchaser
1237886705;organic;1;mobile;3;5;297;1;7;NonPurchaser
1239629491;organic;1;desktop;2;57;1947;1;12;Purchase
1239878360;organic;1;tablet;2;1;263;1;9;NonPurchaser
1240105937;organic;1;desktop;58;55;1974;1;8;Purchase
1241169086;organic;1;tablet;3;43;1005;1;14;NonPurchaser
1241169086;organic;1;tablet;6;0;0;1;1;NonPurchaser
124198055;organic;1;desktop;3;0;205;1;4;NonPurchaser
1242917592;organic;1;desktop;2;58;606;1;9;NonPurchaser
124586611;organic;1;mobile;10;1;428;1;4;NonPurchaser
124610747;organic;1;desktop;12;12;149;1;3;Purchase
1248410253;organic;1;desktop;2;7;53;1;3;NonPurchaser
1251805577;organic;1;mobile;12;0;128;1;2;NonPurchaser
1253794932;organic;1;mobile;2;1;259;1;5;NonPurchaser
1253794932;organic;1;mobile;5;0;0;1;1;NonPurchaser
1256284597;organic;1;tablet;5;0;482;1;1;NonPurchaser
1256899379;organic;1;mobile;5;4;89;1;6;NonPurchaser
1260495687;organic;1;desktop;22;28;553;1;7;NonPurchaser
1262909931;organic;1;mobile;5;2;101;1;5;NonPurchaser
1265021989;organic;1;desktop;11;3;55;1;2;NonPurchaser
1265021989;organic;1;desktop;9;7;126;1;2;NonPurchaser
1265338785;organic;1;desktop;5;0;0;1;1;NonPurchaser
1266265217;organic;1;tablet;2;0;0;1;1;NonPurchaser
1268178604;organic;1;tablet;8;8;1860;1;5;NonPurchaser
1268178604;organic;1;tablet;9;2;34;1;3;NonPurchaser
1275494623;organic;1;mobile;11;0;0;1;1;NonPurchaser
1278099192;organic;1;tablet;23;0;0;1;1;NonPurchaser
1282033804;organic;1;mobile;2;0;31;1;2;NonPurchaser
1282828670;organic;1;desktop;8;0;24;1;2;NonPurchaser
1284273271;organic;1;desktop;2;21;107;1;4;NonPurchaser
1286446742;organic;1;mobile;4;0;101;1;2;NonPurchaser
1288661597;organic;1;desktop;4;1;7;1;2;NonPurchaser
1289587792;organic;1;tablet;5;6;59;1;3;NonPurchaser
1289768578;organic;1;tablet;3;0;0;1;1;NonPurchaser
1289860684;organic;1;desktop;2;7;43;1;3;Purchase
1295194275;organic;1;desktop;2;9;166;1;5;NonPurchaser
1296515672;organic;1;desktop;29;69;1458;1;13;Purchase
1297379310;organic;1;mobile;2;16;1860;1;13;NonPurchaser
1297379310;organic;1;mobile;3;0;0;1;1;NonPurchaser
129864297;organic;1;desktop;2;42;576;1;10;Purchase
1300595513;organic;1;mobile;3;3;17;1;2;NonPurchaser
130424780;organic;1;tablet;5;0;0;1;1;NonPurchaser
1305284935;organic;1;desktop;9;0;10;1;3;NonPurchaser
1307964453;organic;1;desktop;6;47;893;1;7;NonPurchaser
1309451215;organic;1;desktop;2;3;23;1;3;NonPurchaser
1312729304;organic;1;mobile;2;5;1241;1;7;NonPurchaser
1314995181;organic;1;desktop;10;47;620;1;10;Purchase
1316045836;organic;1;desktop;7;140;1143;1;13;NonPurchaser
1316045836;organic;1;desktop;9;68;2492;1;14;NonPurchaser
